Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Rabat,Pharmacie Marjane Hay Ryad صيدلية مرجان حي الرياض,Parapharmacie,Formel,"Rocade de Rabat الطريق السيار المداري الرباط, Rabat",33.9538628,-6.8525408,icons/pharmacy.png,OSM
Rabat,La Matelot,Restaurant,Formel,La Matelot,34.0276674,-6.8302289,icons/restaurant.png,OSM
Rabat,Café Balima,Café,Formel,Café Balima,34.0181798,-6.8355016,icons/cafe.png,OSM
Rabat,Ty Potes,Restaurant,Formel,Rue Ghafsa,34.0172043,-6.8318751,icons/restaurant.png,OSM
Rabat,McDonald's,Restaurant,Formel,McDonald's,34.0173844,-6.8347226,icons/restaurant.png,OSM
Rabat,Nefertiti,Café,Formel,Rabat,34.0244046,-6.8309897,icons/cafe.png,OSM
Rabat,Coq Magic,Restaurant,Formel,Coq Magic,34.0202844,-6.8276726,icons/restaurant.png,OSM
Rabat,Pharmacie Benyahya صيدلية بنيحيى,Parapharmacie,Formel,"Avenue Hassan II شارع الحسن الثاني, Rabat",34.0059473,-6.856221,icons/pharmacy.png,OSM
Rabat,Supermarché de la Tour Hassan,Supérette / Mini-market,Formel,Supermarché de la Tour Hassan,34.0188393,-6.8299462,icons/convenience.png,OSM
Rabat,La Mamma,Restaurant,Formel,La Mamma,34.0184807,-6.8348346,icons/restaurant.png,OSM
Rabat,The Media Luna,Café,Formel,The Media Luna,34.0175803,-6.8328014,icons/cafe.png,OSM
Rabat,Le studio,Restaurant,Formel,Le studio,34.0160907,-6.8309051,icons/restaurant.png,OSM
Rabat,Dar Naji,Restaurant,Formel,Rue Jazirat Al Arab,34.0216395,-6.8418268,icons/restaurant.png,OSM
Rabat,Pizza Hut,Restaurant,Formel,Rabat ⵔⴱⴰⵟ الرباط,33.9735371,-6.8302849,icons/restaurant.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.9372462,-6.8142176,icons/convenience.png,OSM
Rabat,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,33.979623,-6.8212343,icons/greengrocer.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.94086,-6.8101836,icons/convenience.png,OSM
Rabat,Rachida's store,Supérette / Mini-market,Formel,Rachida's store,33.9621729,-6.8100205,icons/convenience.png,OSM
Rabat,Chez Aziz,Épicerie,Informel,Chez Aziz,33.9560463,-6.8687042,icons/greengrocer.png,OSM
Rabat,Ihssane,Café,Formel,Ihssane,34.0687568,-6.7919518,icons/cafe.png,OSM
Rabat,Pharmacie Kounouz,Parapharmacie,Formel,Pharmacie Kounouz,33.9630866,-6.8666198,icons/pharmacy.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.9629145,-6.8609751,icons/convenience.png,OSM
Rabat,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,33.9696221,-6.8642845,icons/bakery.png,OSM
Rabat,Paul,Boulangerie,Formel,"Mahaj Ryad, Rabat ⵔⴱⴰⵟ الرباط",33.9598787,-6.8680169,icons/bakery.png,OSM
Rabat,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,33.9629153,-6.86091,icons/greengrocer.png,OSM
Rabat,Pharmacie et Laboratoire Zitoune صيدلية و مختبر الزيتون,Parapharmacie,Formel,"Rue Al Karm زنقة الكرم, Rabat",33.962087,-6.8636699,icons/pharmacy.png,OSM
Rabat,Paul,Boulangerie,Formel,Paul,33.9895332,-6.8484932,icons/bakery.png,OSM
Rabat,Tajine wa Tanja,Restaurant,Formel,Tajine wa Tanja,34.0154111,-6.8373784,icons/restaurant.png,OSM
Rabat,BIM,Supérette / Mini-market,Formel,BIM,34.0193452,-6.8231962,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.9814147,-6.8577677,icons/convenience.png,OSM
Rabat,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,33.9831095,-6.8505365,icons/convenience.png,OSM
Rabat,Café sans nom,Café,Formel,Café sans nom,33.981477,-6.8577141,icons/cafe.png,OSM
Rabat,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,33.983194,-6.8504024,icons/restaurant.png,OSM
Rabat,Barbecue,Restaurant,Formel,Barbecue,34.0013317,-6.8507005,icons/restaurant.png,OSM
Rabat,Carrefour Market,Supermarché,Formel,Avenue Ibn Sina,34.0023902,-6.8519558,icons/supermarket.png,OSM
Rabat,Yoka Sushi,Restaurant,Formel,Yoka Sushi,34.0007858,-6.8495432,icons/restaurant.png,OSM
Rabat,Café Liliane,Café,Formel,Café Liliane,33.9964516,-6.8466521,icons/cafe.png,OSM
Rabat,Le Bistrot du Pietri,Restaurant,Formel,Le Bistrot du Pietri,34.0162377,-6.8322852,icons/restaurant.png,OSM
Rabat,Carrefour,Supermarché,Formel,Carrefour,33.9297734,-6.9291911,icons/supermarket.png,OSM
Rabat,Pharmacie El Fath,Parapharmacie,Formel,Pharmacie El Fath,34.0480173,-6.7970992,icons/pharmacy.png,OSM
Rabat,Tam,Restaurant,Formel,Tam,34.0186748,-6.8281181,icons/restaurant.png,OSM
Rabat,Casalino,Restaurant,Formel,Casalino,33.9334977,-6.9403585,icons/restaurant.png,OSM
