Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Marrakech,Dar Cherifa,Restaurant,Formel,Derb Chorfa Lakbir,31.629188,-7.9902862,icons/restaurant.png,OSM
Marrakech,Café Sahrij,Café,Formel,Café Sahrij,31.6311305,-7.9900577,icons/cafe.png,OSM
Marrakech,Dar Zellij,Restaurant,Formel,Dar Zellij,31.6374464,-7.9922645,icons/restaurant.png,OSM
Marrakech,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,31.6279021,-7.9824414,icons/greengrocer.png,OSM
Marrakech,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,31.6303402,-7.9894774,icons/greengrocer.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.6348893,-7.9939654,icons/cafe.png,OSM
Marrakech,Le Jardin,Restaurant,Formel,Le Jardin,31.6320809,-7.9886628,icons/restaurant.png,OSM
Marrakech,Mokhito chicha,Boulangerie,Formel,Mokhito chicha,31.6310454,-8.0129802,icons/bakery.png,OSM
Marrakech,La Table de Marrakech,Restaurant,Formel,Rue Riad Zitoun El Jedid,31.620818,-7.9841361,icons/restaurant.png,OSM
Marrakech,Central Food,Restaurant,Formel,Central Food,31.6340804,-8.0110451,icons/restaurant.png,OSM
Marrakech,l'tachine,Restaurant,Formel,"Rue Badr / Av. des Nations Unies, Marrakech",31.6326366,-8.0064482,icons/restaurant.png,OSM
Marrakech,Eveil des Sens,Restaurant,Formel,"Rue Ibn Atya, Marrakesch",31.6321342,-8.0059735,icons/restaurant.png,OSM
Marrakech,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,31.6322021,-8.0037868,icons/bakery.png,OSM
Marrakech,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,31.6321553,-8.0037922,icons/supermarket.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.630958,-7.9904432,icons/cafe.png,OSM
Marrakech,Cuisine de terroir,Restaurant,Formel,Rue Kennaria,31.6255664,-7.9862179,icons/restaurant.png,OSM
Marrakech,شارع بمراكش,Café,Formel,شارع بمراكش,31.6263214,-8.0039195,icons/cafe.png,OSM
Marrakech,مراكش,Café,Formel,مراكش,31.627365,-7.9963371,icons/cafe.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6342595,-7.9907346,icons/restaurant.png,OSM
Marrakech,SushiStore,Restaurant,Formel,SushiStore,31.6285094,-8.0075125,icons/restaurant.png,OSM
Marrakech,Billy's Burger,Restaurant,Formel,Billy's Burger,31.6284865,-8.0074857,icons/restaurant.png,OSM
Marrakech,Nid D'cigogne,Restaurant,Formel,Nid D'cigogne,31.6167981,-7.989288,icons/restaurant.png,OSM
Marrakech,La Grillardière,Restaurant,Formel,La Grillardière,31.629072,-8.0067162,icons/restaurant.png,OSM
Marrakech,Mai Thai,Restaurant,Formel,Mai Thai,31.6247356,-8.0035592,icons/restaurant.png,OSM
Marrakech,Pâtisserie Al-Jawda,Café,Formel,Pâtisserie Al-Jawda,31.6344056,-8.0130765,icons/cafe.png,OSM
Marrakech,Poissons,Restaurant,Formel,Poissons,31.6327675,-8.0117013,icons/restaurant.png,OSM
Marrakech,Plata Hai Boujemaa,Restaurant,Formel,Plata Hai Boujemaa,31.6383766,-8.015952,icons/restaurant.png,OSM
Marrakech,Nid'Cigogne,Restaurant,Formel,Nid'Cigogne,31.6169912,-7.9893991,icons/restaurant.png,OSM
Marrakech,Azar,Restaurant,Formel,Rue Yougoslavie زنقة يوغوسلافيا,31.6316491,-8.0127854,icons/restaurant.png,OSM
Marrakech,Zeitoun Cafè,Café,Formel,Zeitoun Cafè,31.6267731,-7.9876733,icons/cafe.png,OSM
Marrakech,Le Cantine Des Gazelles,Café,Formel,Le Cantine Des Gazelles,31.6259263,-7.9862026,icons/cafe.png,OSM
Marrakech,Kui-Zin,Restaurant,Formel,"Rue Amsafah, Marrakech",31.6324404,-7.9885322,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6322134,-8.0115543,icons/restaurant.png,OSM
Marrakech,Pharmacie El Ghorfi صيدلية الغرفي,Parapharmacie,Formel,Marrakech,31.640221,-7.9886634,icons/pharmacy.png,OSM
Marrakech,Labachi,Restaurant,Formel,Labachi,31.6271132,-7.9871283,icons/restaurant.png,OSM
