Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7342256,-15.917767,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,23.7302572,-15.919344,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7085904,-15.924176,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,23.7330258,-15.9183159,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,Elboughaze,Café,Formel,Elboughaze,23.6895505,-15.9433214,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Dolina,Café,Formel,Dolina,23.6910674,-15.950192,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.6904012,-15.9498711,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Ouali صيدلية والي,Parapharmacie,Formel,"Boulevard Mohammed Bahnini, Dakhla",23.6892474,-15.9428445,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Hadji صيدلية حاجي,Parapharmacie,Formel,"Boulevard Mohammed Bahnini, Dakhla",23.6903931,-15.948446,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,Café Leglat,Café,Formel,Café Leglat,23.6904602,-15.9504855,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café Al Akssa,Café,Formel,Café Al Akssa,23.6903302,-15.950271,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café La Marine,Café,Formel,Café La Marine,23.6907789,-15.9497561,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.6883365,-15.9445254,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Ait Oubaha,Supermarché,Formel,Ait Oubaha,23.6889456,-15.9418179,icons/supermarket.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.6900118,-15.9460892,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,La Repère,Café,Formel,La Repère,23.6907263,-15.9505881,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Nile,Café,Formel,Nile,23.6902495,-15.9490116,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Snack El Karam سناك الكرم,Restaurant,Formel,Snack El Karam سناك الكرم,23.6903396,-15.9500188,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Café Dalas,Café,Formel,Café Dalas,23.6910163,-15.9503652,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Taha,Café,Formel,Taha,23.6904437,-15.9487803,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,La Fontaine,Café,Formel,Dajla,23.6905412,-15.9492603,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Jour et Nuit,Café,Formel,Jour et Nuit,23.6888685,-15.9407119,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Al Arabia,Café,Formel,Al Arabia,23.6909106,-15.9498189,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.6897053,-15.9457228,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Fadl-Allah صيدلية فضل الله,Parapharmacie,Formel,"Boulevard Mohammed Bahnini, Dakhla",23.6896347,-15.9449952,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,Brazilia,Café,Formel,Brazilia,23.6902966,-15.94924,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Prince,Restaurant,Formel,Prince,23.6897594,-15.9446666,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Café France,Café,Formel,Café France,23.6903718,-15.9483252,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café Royal,Café,Formel,Café Royal,23.6895006,-15.944268,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Bismillah,Restaurant,Formel,Bismillah,23.6903436,-15.948005,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.6897432,-15.9445319,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Cafe,Café,Formel,Cafe,22.6625087,-16.3350759,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,متاجر الجملة,Épicerie,Informel,لاساركا,23.6395548,-15.9972852,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,سوق السمك,Épicerie,Informel,لاساركا,23.6391534,-15.9967416,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,معدات الصيد,Épicerie,Informel,لاساركا,23.6387436,-15.9972098,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,محلات الصيادين,Épicerie,Informel,لاساركا,23.6382135,-15.9979417,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Le Sahara صيدلية الصحراء,Parapharmacie,Formel,"Boulevard Al Walaa, Dakhla ⴷⴰⵅⵍⴰ الداخلة",23.7029808,-15.9282256,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,متجر سعيد للمواد الغذائية,Supermarché,Formel,dakhla,23.6971824,-15.9487848,icons/supermarket.png,OSM
Dakhla-Oued Ed-Dahab,mini market,Supermarché,Formel,mini market,23.7336259,-15.9161187,icons/supermarket.png,OSM
Dakhla-Oued Ed-Dahab,Talha Mar,Restaurant,Formel,Talha Mar,23.842285,-15.8583381,icons/restaurant.png,OSM
