Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
L'Oriental,Pharmacie Ahmed صيدلية أحمد,Parapharmacie,Formel,"Boulevard Mohamed Ben Ouda, Oujda",34.6580606,-1.8928908,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Boudlal صيدلية بودلال,Parapharmacie,Formel,"Avenue Mohammed Ben Abdel Khader, Oujda",34.6642944,-1.8815527,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Manal صيدلية منال,Parapharmacie,Formel,"Boulevard Hassan II شارع الحسن الثاني, Oujda",34.6655599,-1.88606,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Sefraoui صيدلية صفراوي,Parapharmacie,Formel,"Boulevard Hassan II شارع الحسن الثاني, Oujda",34.6650933,-1.8911065,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Maghreb Al Arabi صيدلية المغرب العربي,Parapharmacie,Formel,"Boulevard Sidi Maafa, Oujda",34.6642882,-1.8954525,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Qods صيدلية القدس,Parapharmacie,Formel,"Boulevard Mohammed VI, Oujda",34.6613707,-1.9050206,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Hay Al Andalous صيدلية حي الأندلس,Parapharmacie,Formel,"Boulevard Qatar شارع قطر, Oujda وجدة",34.6590105,-1.8853598,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Rahmouni Lazaret صيدلية الرحموني,Parapharmacie,Formel,"Rue Kawtar, Oujda",34.6711676,-1.8907847,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Rachdi صيدلية راشدي,Parapharmacie,Formel,Oujda,34.658111,-1.9178587,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Les Iris صيدلية القزحية,Parapharmacie,Formel,"Rue Moulouya 5, Oujda",34.6595618,-1.9197117,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Hidaya صيدلية الهداية,Parapharmacie,Formel,"Rue Sanabil, Oujda",34.6614479,-1.8922499,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Michkate صيدلية المشكاة,Parapharmacie,Formel,"Rue Addoha 3, Oujda وجدة",34.6582554,-1.8829488,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Hay Lamharchi صيدلية حي لمحرشي,Parapharmacie,Formel,"Rue S1, Oujda",34.6912349,-1.9394225,icons/pharmacy.png,OSM
L'Oriental,Pharmacie La Grande الصيدلية الكبرى,Parapharmacie,Formel,"Rue E1, Oujda",34.6542092,-1.9352301,icons/pharmacy.png,OSM
L'Oriental,Pharmacie et Laboratoire Route de Taza صيدلية و مختبر طريق تازة,Parapharmacie,Formel,"Boulevard M'Bark El Bekkay Lahbil, Oujda وجدة",34.6792409,-1.9312867,icons/pharmacy.png,OSM
L'Oriental,Pharmacie La Foire صيدلية المعرض,Parapharmacie,Formel,"Avenue Abdelkarim Bel Khayer, Oujda",34.6827788,-1.9271759,icons/pharmacy.png,OSM
